Unnamed: 0,Canonicalized SMILES,Standardized SMILES,Canonicalized Taste,Original Labels,Source,is_multiclass,Canonical Tautomer SMILES,InChiKey,multi_taste
826,COC(=O)C(CC(C)C)NC(=O)C(N)CC(=O)O,COC(=O)C(CC(C)C)NC(=O)C(N)CC(=O)O,bitter,"Bitter; Non-sweet, Bitterness",chemtastes_db,0,COC(=O)C(CC(C)C)NC(=O)C(N)CC(=O)O,FIJQWTKVQOFOGL-UHFFFAOYSA-N,0
827,Nc1cc(C(=O)O)ccc1Cl,Nc1cc(C(=O)O)ccc1Cl,bitter,"Bitter, Bitterness",chemtastes_db,0,Nc1cc(C(=O)O)ccc1Cl,DMGFVJVLVZOSOE-UHFFFAOYSA-N,0
828,CC(CNC(=O)C(N)CC(=O)O)c1ccccc1,CC(CNC(=O)C(N)CC(=O)O)c1ccccc1,bitter,"Bitter, Bitterness",chemtastes_db,0,CC(CNC(=O)C(N)CC(=O)O)c1ccccc1,BFSBQNNFHITZCR-UHFFFAOYSA-N,0
829,CCCCC(O)CC,CCCCC(O)CC,bitter,"Slightly bitter, Bitterness",chemtastes_db,0,CCCCC(O)CC,RZKSECIXORKHQS-UHFFFAOYSA-N,0
830,COc1ccc(COC(=O)c2ccccc2)cc1O,COc1ccc(COC(=O)c2ccccc2)cc1O,bitter,"Bitter, Bitterness",chemtastes_db,0,COc1ccc(COC(=O)c2ccccc2)cc1O,METCIAMHLVEGSZ-UHFFFAOYSA-N,0
831,CC(C)C(C=O)c1ccccc1,CC(C)C(C=O)c1ccccc1,bitter,"Bitter, Bitterness",chemtastes_db,0,CC(C)C(C=O)c1ccccc1,UKEXEDXJYSMZGZ-UHFFFAOYSA-N,0
832,CC1=CCCOC1,CC1=CCCOC1,bitter,"Bitter, Bitterness",chemtastes_db,0,CC1=CCCOC1,KMAPCBIJJHUFEQ-UHFFFAOYSA-N,0
833,O=C(C=Cc1ccc(O)c(O)c1)OC1CC2(O)CC(OC2=O)C1O,O=C(C=Cc1ccc(O)c(O)c1)OC1CC2(O)CC(OC2=O)C1O,bitter,"Bitter, Bitterness",chemtastes_db,0,O=C(C=Cc1ccc(O)c(O)c1)OC1CC2(O)CC(OC2=O)C1O,FXXATDNXMJKMSF-UHFFFAOYSA-N,0
834,O=C(O)CCS(=O)(=O)c1ccccc1,O=C(O)CCS(=O)(=O)c1ccccc1,bitter,"Bitter, Bitterness",chemtastes_db,0,O=C(O)CCS(=O)(=O)c1ccccc1,WGTYYNCSWCKXAI-UHFFFAOYSA-N,0
835,COCC1CCC=C(C)C1,COCC1CCC=C(C)C1,bitter,"Bitter, Bitterness",chemtastes_db,0,COCC1CCC=C(C)C1,AJTOYQHJMOVQKZ-UHFFFAOYSA-N,0
836,O=C(C=Cc1ccc(O)cc1)c1cc(O)ccc1O,O=C(C=Cc1ccc(O)cc1)c1cc(O)ccc1O,bitter,"Bitter, Bitterness",chemtastes_db,0,O=C(C=Cc1ccc(O)cc1)c1cc(O)ccc1O,NMANELLSWUVZNL-UHFFFAOYSA-N,0
837,CC(O)CCOCCC(C)O,CC(O)CCOCCC(C)O,bitter,"Bitter, Bitterness",chemtastes_db,0,CC(O)CCOCCC(C)O,AFSYRVDDZGJTIL-UHFFFAOYSA-N,0
838,CCOc1ccc(NC(N)=S)cc1,CCOc1ccc(NC(N)=S)cc1,bitter,"Bitter, Bitterness",chemtastes_db,0,CCOc1ccc(NC(N)=S)cc1,QGLYTNIXHPCRCF-UHFFFAOYSA-N,0
839,Cc1ccc(F)cc1,Cc1ccc(F)cc1,bitter,"Bitter, Bitterness",chemtastes_db,0,Cc1ccc(F)cc1,WRWPPGUCZBJXKX-UHFFFAOYSA-N,0
840,COc1ccc2oc(-c3ccc(O)cc3)cc(=O)c2c1,COc1ccc2oc(-c3ccc(O)cc3)cc(=O)c2c1,bitter,"Bitter, Bitterness",chemtastes_db,0,COc1ccc2oc(-c3ccc(O)cc3)cc(=O)c2c1,IGELAJYEOYKEOS-UHFFFAOYSA-N,0
841,COc1ccc2c(=O)cc(-c3ccc(O)cc3)oc2c1,COc1ccc2c(=O)cc(-c3ccc(O)cc3)oc2c1,bitter,"Bitter, Bitterness",chemtastes_db,0,COc1ccc2c(=O)cc(-c3ccc(O)cc3)oc2c1,DZUKXCCSULKRJA-UHFFFAOYSA-N,0
842,COc1ccc(O)cc1,COc1ccc(O)cc1,bitter,"Bitter, Bitterness",chemtastes_db,0,COc1ccc(O)cc1,NWVVVBRKAWDGAB-UHFFFAOYSA-N,0
843,O=C(C=Cc1ccccc1)c1ccc(O)cc1,O=C(C=Cc1ccccc1)c1ccc(O)cc1,bitter,"Bitter, Bitterness",chemtastes_db,0,O=C(C=Cc1ccccc1)c1ccc(O)cc1,UAHGNXFYLAJDIN-UHFFFAOYSA-N,0
844,O=c1cc(-c2ccc(O)cc2)oc2ccccc12,O=c1cc(-c2ccc(O)cc2)oc2ccccc12,bitter,"Bitter, Bitterness",chemtastes_db,0,O=c1cc(-c2ccc(O)cc2)oc2ccccc12,SHGLJXBLXNNCTE-UHFFFAOYSA-N,0
845,COC1=CC(=O)C(CC=C(C)C)(CC=C(C)C)C(=O)C1=C(O)C=Cc1ccc(O)cc1,COC1=CC(=O)C(CC=C(C)C)(CC=C(C)C)C(=O)C1=C(O)C=Cc1ccc(O)cc1,bitter,"Bitter, Bitterness",chemtastes_db,0,COC1=C(C(=O)C=Cc2ccc(O)cc2)C(=O)C(CC=C(C)C)(CC=C(C)C)C(=O)C1,AKBGVCXVGXKEON-UHFFFAOYSA-N,0
846,CC(C)c1ccc(C=NO)cc1,CC(C)c1ccc(C=NO)cc1,bitter,"Bitter, Bitterness",chemtastes_db,0,CC(C)c1ccc(C=NO)cc1,NVKXBDITZDURNJ-UHFFFAOYSA-N,0
847,CC1=CCSCC1,CC1=CCSCC1,bitter,"Bitter, Bitterness",chemtastes_db,0,CC1=CCSCC1,QXIXQFQLUGYPLC-UHFFFAOYSA-N,0
848,O=C(C=Cc1ccc(O)c(O)c1)OC1CC2(O)CC(O)C1OC2=O,O=C(C=Cc1ccc(O)c(O)c1)OC1CC2(O)CC(O)C1OC2=O,bitter,"Bitter, Bitterness",chemtastes_db,0,O=C(C=Cc1ccc(O)c(O)c1)OC1CC2(O)CC(O)C1OC2=O,FQWIGABQXQPKSY-UHFFFAOYSA-N,0
849,CC(C(=O)O)C1CCC(C23C=CC(O)C(C)(C)C2C(=O)OC3)C(C(=O)O)C1,CC(C(=O)O)C1CCC(C23C=CC(O)C(C)(C)C2C(=O)OC3)C(C(=O)O)C1,bitter,"Bitter, Bitterness",chemtastes_db,0,CC(C(=O)O)C1CCC(C23C=CC(O)C(C)(C)C2C(=O)OC3)C(C(=O)O)C1,CRXMIWOXUBRSQV-UHFFFAOYSA-N,0
850,CC(C(=O)O)C1CCC(C23CCC(O)C(C)(C)C2C(=O)OC3)C(C(=O)O)C1,CC(C(=O)O)C1CCC(C23CCC(O)C(C)(C)C2C(=O)OC3)C(C(=O)O)C1,bitter,"Bitter, Bitterness",chemtastes_db,0,CC(C(=O)O)C1CCC(C23CCC(O)C(C)(C)C2C(=O)OC3)C(C(=O)O)C1,GTKXSKHRMRLDRY-UHFFFAOYSA-N,0
851,CC(C(=O)O)C1CCC(C23CCC(=O)C(C)(C)C2C(=O)OC3)C(C(=O)O)C1,CC(C(=O)O)C1CCC(C23CCC(=O)C(C)(C)C2C(=O)OC3)C(C(=O)O)C1,bitter,"Bitter, Bitterness",chemtastes_db,0,CC(C(=O)O)C1CCC(C23CCC(=O)C(C)(C)C2C(=O)OC3)C(C(=O)O)C1,GZHARBGUPXIWOE-UHFFFAOYSA-N,0
852,COC1CCC(CCC2CCCCC2)CC1O,COC1CCC(CCC2CCCCC2)CC1O,bitter,"Bitter, Bitterness",chemtastes_db,0,COC1CCC(CCC2CCCCC2)CC1O,PLOADVHEUFEMLN-UHFFFAOYSA-N,0
853,COc1ccc(CC(CO)c2ccccc2)cc1O,COc1ccc(CC(CO)c2ccccc2)cc1O,bitter,"Bitter, Bitterness",chemtastes_db,0,COc1ccc(CC(CO)c2ccccc2)cc1O,PBCXBSOYUFQBIR-UHFFFAOYSA-N,0
854,O=c1cc(-c2ccccc2O)oc2cccc(O)c12,O=c1cc(-c2ccccc2O)oc2cccc(O)c12,bitter,"Bitter, Bitterness",chemtastes_db,0,O=c1cc(-c2ccccc2O)oc2cccc(O)c12,QAGGRDVXPIXVDQ-UHFFFAOYSA-N,0
855,O=c1cc(-c2ccc(O)cc2)oc2cccc(O)c12,O=c1cc(-c2ccc(O)cc2)oc2cccc(O)c12,bitter,"Bitter, Bitterness",chemtastes_db,0,O=c1cc(-c2ccc(O)cc2)oc2cccc(O)c12,OKRNDQLCMXUCGG-UHFFFAOYSA-N,0
856,O=C(O)c1cc(Cc2ccc(O)c(C(=O)O)c2)ccc1O,O=C(O)c1cc(Cc2ccc(O)c(C(=O)O)c2)ccc1O,bitter,"Bitter, Bitterness",chemtastes_db,0,O=C(O)c1cc(Cc2ccc(O)c(C(=O)O)c2)ccc1O,JWQFKVGACKJIAV-UHFFFAOYSA-N,0
857,O=c1cc(-c2ccccc2O)oc2cc(O)cc(O)c12,O=c1cc(-c2ccccc2O)oc2cc(O)cc(O)c12,bitter,"Bitter, Bitterness",chemtastes_db,0,O=c1cc(-c2ccccc2O)oc2cc(O)cc(O)c12,OFYPDAKTVZXXPC-UHFFFAOYSA-N,0
858,COc1ccc(-c2cc(=O)c3c(OC)cc(OC)cc3o2)cc1,COc1ccc(-c2cc(=O)c3c(OC)cc(OC)cc3o2)cc1,bitter,"Bitter, Bitterness",chemtastes_db,0,COc1ccc(-c2cc(=O)c3c(OC)cc(OC)cc3o2)cc1,ZXJJBDHPUHUUHD-UHFFFAOYSA-N,0
859,COc1cc(OC)c2c(=O)cc(-c3ccccc3)oc2c1,COc1cc(OC)c2c(=O)cc(-c3ccccc3)oc2c1,bitter,"Bitter, Bitterness",chemtastes_db,0,COc1cc(OC)c2c(=O)cc(-c3ccccc3)oc2c1,JRFZSUMZAUHNSL-UHFFFAOYSA-N,0
860,O=c1cc(-c2ccccc2)oc2cccc(O)c12,O=c1cc(-c2ccccc2)oc2cccc(O)c12,bitter,"Bitter, Bitterness",chemtastes_db,0,O=c1cc(-c2ccccc2)oc2cccc(O)c12,IYBLVRRCNVHZQJ-UHFFFAOYSA-N,0
861,O=Cc1ccc(CO)n1Cc1ccc(CO)o1,O=Cc1ccc(CO)n1Cc1ccc(CO)o1,bitter,"Bitter, Bitterness",chemtastes_db,0,O=Cc1ccc(CO)n1Cc1ccc(CO)o1,QYTYJLHJBSTGKN-UHFFFAOYSA-N,0
862,COc1ccc2c(c1)C(=O)NS2(=O)=O,COc1ccc2c(c1)C(=O)NS2(=O)=O,bitter,"Bitter, Bitterness",chemtastes_db,0,COc1ccc2c(c1)C(=O)NS2(=O)=O,GBYZSABEBYQOOQ-UHFFFAOYSA-N,0
863,CC1CC(N2CCCC2)=C(N2CCCC2)C1=O,CC1CC(N2CCCC2)=C(N2CCCC2)C1=O,bitter,"Strongly bitter, Bitterness",chemtastes_db,0,CC1C=C(N2CCCC2)C(N2CCCC2)C1=O,ILUXYEIIQMEPQB-UHFFFAOYSA-N,0
864,O=C1NS(=O)(=O)c2ccc([N+](=O)[O-])cc21,O=C1NS(=O)(=O)c2ccc([N+](=O)[O-])cc21,bitter,"Moderately bitter; Bitter(2), Bitterness",chemtastes_db,0,O=C1NS(=O)(=O)c2ccc([N+](=O)[O-])cc21,KABUZPWVPGUDIR-UHFFFAOYSA-N,0
865,COc1c(CC=C(C)C)c(O)c(CC=C(C)C)c(O)c1C(=O)C=Cc1ccc(O)cc1,COc1c(CC=C(C)C)c(O)c(CC=C(C)C)c(O)c1C(=O)C=Cc1ccc(O)cc1,bitter,"Bitter, Bitterness",chemtastes_db,0,COc1c(CC=C(C)C)c(O)c(CC=C(C)C)c(O)c1C(=O)C=Cc1ccc(O)cc1,HOTYOZVURUOVTK-UHFFFAOYSA-N,0
866,CCCc1c[nH]c(=S)[nH]c1=O,CCCc1c[nH]c(=S)[nH]c1=O,bitter,"Bitter, Bitterness",chemtastes_db,0,CCCc1c[nH]c(=S)[nH]c1=O,RWJRFPUNLXBCML-UHFFFAOYSA-N,0
867,O=c1cc(-c2ccc(O)cc2)oc2ccc(O)cc12,O=c1cc(-c2ccc(O)cc2)oc2ccc(O)cc12,bitter,"Bitter, Bitterness",chemtastes_db,0,O=c1cc(-c2ccc(O)cc2)oc2ccc(O)cc12,FFULTBKXWHYHFQ-UHFFFAOYSA-N,0
868,O=c1c(-c2ccc(O)cc2)coc2cc(O)c(O)cc12,O=c1c(-c2ccc(O)cc2)coc2cc(O)c(O)cc12,bitter,"Bitter, Bitterness",chemtastes_db,0,O=c1c(-c2ccc(O)cc2)coc2cc(O)c(O)cc12,GYLUFQJZYAJQDI-UHFFFAOYSA-N,0
869,COc1cc2oc(-c3ccccc3)cc(=O)c2cc1OC,COc1cc2oc(-c3ccccc3)cc(=O)c2cc1OC,bitter,"Bitter, Bitterness",chemtastes_db,0,COc1cc2oc(-c3ccccc3)cc(=O)c2cc1OC,XZRIVAKQBKTLEQ-UHFFFAOYSA-N,0
870,COc1c(O)cc2oc(-c3ccc(O)c(O)c3)cc(=O)c2c1O,COc1c(O)cc2oc(-c3ccc(O)c(O)c3)cc(=O)c2c1O,bitter,"Bitter, Bitterness",chemtastes_db,0,COc1c(O)cc2oc(-c3ccc(O)c(O)c3)cc(=O)c2c1O,FHHSEFRSDKWJKJ-UHFFFAOYSA-N,0
871,COc1cc(O)c2c(c1)CC(C)OC2=O,COc1cc(O)c2c(c1)CC(C)OC2=O,bitter,"Bitter, Bitterness",chemtastes_db,0,COc1cc(O)c2c(c1)CC(C)OC2=O,AIFNAMVERSBWPS-UHFFFAOYSA-N,0
872,O=C1NS(=O)(=O)c2cc([N+](=O)[O-])ccc21,O=C1NS(=O)(=O)c2cc([N+](=O)[O-])ccc21,bitter,"Bitter, Bitterness",chemtastes_db,0,O=C1NS(=O)(=O)c2cc([N+](=O)[O-])ccc21,HZZFBUZSKAVIOV-UHFFFAOYSA-N,0
873,CC(=O)OCC1OC(Oc2cc(O)c3c(=O)c(-c4ccc(O)cc4)coc3c2)C(O)C(O)C1O,CC(=O)OCC1OC(Oc2cc(O)c3c(=O)c(-c4ccc(O)cc4)coc3c2)C(O)C(O)C1O,bitter,"Bitter, Bitterness",chemtastes_db,0,CC(=O)OCC1OC(Oc2cc(O)c3c(=O)c(-c4ccc(O)cc4)coc3c2)C(O)C(O)C1O,DXWGBJJLEDQBKS-UHFFFAOYSA-N,0
874,O=C(OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O)c1ccccc1,O=C(OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O)c1ccccc1,bitter,"Non-sweet; Bitter, Bitterness",chemtastes_db,0,O=C(OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O)c1ccccc1,AFHCRQREQZIDSI-UHFFFAOYSA-N,0
875,OCC1OC(CO)(OC2OC(COCc3ccccc3)C(O)C(O)C2O)C(O)C1O,OCC1OC(CO)(OC2OC(COCc3ccccc3)C(O)C(O)C2O)C(O)C1O,bitter,"Non-sweet; Bitter, Bitterness",chemtastes_db,0,OCC1OC(CO)(OC2OC(COCc3ccccc3)C(O)C(O)C2O)C(O)C1O,RBGKKJSRXXCUBG-UHFFFAOYSA-N,0
876,O=P(O)(O)OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,O=P(O)(O)OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,bitter,"Bitter, Bitterness",chemtastes_db,0,O=P(O)(O)OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,WQQSIXKPRAUZJL-UHFFFAOYSA-N,0
877,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)ccc12,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)ccc12,bitter,"Bitter, Bitterness",chemtastes_db,0,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)ccc12,PVFGJHYLIHMCQD-UHFFFAOYSA-N,0
878,O=c1c(-c2ccc(O)c(O)c2)coc2cc(O)ccc12,O=c1c(-c2ccc(O)c(O)c2)coc2cc(O)ccc12,bitter,"Bitter, Bitterness",chemtastes_db,0,O=c1c(-c2ccc(O)c(O)c2)coc2cc(O)ccc12,DDKGKOOLFLYZDL-UHFFFAOYSA-N,0
879,O=c1cc(-c2ccc(O)cc2)oc2cc(O)ccc12,O=c1cc(-c2ccc(O)cc2)oc2cc(O)ccc12,bitter,"Bitter, Bitterness",chemtastes_db,0,O=c1cc(-c2ccc(O)cc2)oc2cc(O)ccc12,LCAWNFIFMLXZPQ-UHFFFAOYSA-N,0
880,COc1ccc(-c2coc3cc(OC)ccc3c2=O)cc1,COc1ccc(-c2coc3cc(OC)ccc3c2=O)cc1,bitter,"Bitter, Bitterness",chemtastes_db,0,COc1ccc(-c2coc3cc(OC)ccc3c2=O)cc1,LPNBCGIVZXHHHO-UHFFFAOYSA-N,0
881,O=c1c(-c2ccc(O)cc2)coc2c(O)c(O)ccc12,O=c1c(-c2ccc(O)cc2)coc2c(O)c(O)ccc12,bitter,"Bitter, Bitterness",chemtastes_db,0,O=c1c(-c2ccc(O)cc2)coc2c(O)c(O)ccc12,BMZFZTMWBCFKSS-UHFFFAOYSA-N,0
882,O=c1c(-c2ccccc2)coc2cc(O)ccc12,O=c1c(-c2ccccc2)coc2cc(O)ccc12,bitter,"Bitter, Bitterness",chemtastes_db,0,O=c1c(-c2ccccc2)coc2cc(O)ccc12,WMKOZARWBMFKAS-UHFFFAOYSA-N,0
883,COc1cccc2c1S(=O)(=O)NC2=O,COc1cccc2c1S(=O)(=O)NC2=O,bitter,"Bitter, Bitterness",chemtastes_db,0,COc1cccc2c1S(=O)(=O)NC2=O,FKMRUSIYXJLNLC-UHFFFAOYSA-N,0
884,CC1CC2=C(NCCC=C2)C1=O,CC1CC2=C(NCCC=C2)C1=O,bitter,"Bitter, Bitterness",chemtastes_db,0,CC1=CC2CCCCN=C2C1=O,DFCMGFKHVPCWJU-UHFFFAOYSA-N,0
885,O=C1NS(=O)(=O)c2c1cccc2[N+](=O)[O-],O=C1NS(=O)(=O)c2c1cccc2[N+](=O)[O-],bitter,"Moderately bitter; Slightly sweet; Bitter, Bitterness",chemtastes_db,0,O=C1NS(=O)(=O)c2c1cccc2[N+](=O)[O-],SQPRZTVMUYGIOH-UHFFFAOYSA-N,0
886,CC(C)=CCc1c(O)cc(O)c2c1OC(c1ccc(O)cc1)CC2=O,CC(C)=CCc1c(O)cc(O)c2c1OC(c1ccc(O)cc1)CC2=O,bitter,"Bitter, Bitterness",chemtastes_db,0,CC(C)=CCc1c(O)cc(O)c2c1OC(c1ccc(O)cc1)CC2=O,LPEPZZAVFJPLNZ-UHFFFAOYSA-N,0
887,CCCCCC(O)C=CC(O)C(O)CCCCCCCC(=O)O,CCCCCC(O)C=CC(O)C(O)CCCCCCCC(=O)O,bitter,"Bitter, Bitterness",chemtastes_db,0,CCCCCC(O)C=CC(O)C(O)CCCCCCCC(=O)O,NTVFQBIHLSPEGQ-UHFFFAOYSA-N,0
888,CC1=CC2C3C4C(=C(C)C3C13C1OC(=O)C(C)C1CCC(C)(O)C23)C1OC(=O)C(C)C1CCC4(C)O,CC1=CC2C3C4C(=C(C)C3C13C1OC(=O)C(C)C1CCC(C)(O)C23)C1OC(=O)C(C)C1CCC4(C)O,bitter,"Bitter, Bitterness",chemtastes_db,0,CC1=CC2C3C4C(=C(C)C3C13C1OC(=O)C(C)C1CCC(C)(O)C23)C1OC(=O)C(C)C1CCC4(C)O,PZHWYURJZAPXAN-UHFFFAOYSA-N,0
889,CCC(Br)(CC)C(=O)NC(=O)NC(C)=O,CCC(Br)(CC)C(=O)NC(=O)NC(C)=O,bitter,"Slightly bitter, Bitterness",chemtastes_db,0,CCC(Br)(CC)C(=O)NC(=O)NC(C)=O,SAZUGELZHZOXHB-UHFFFAOYSA-N,0
890,CC(=O)c1cnccn1,CC(=O)c1cnccn1,bitter,"Bitter, Bitterness",chemtastes_db,0,CC(=O)c1cnccn1,DBZAKQWXICEWNW-UHFFFAOYSA-N,0
891,CC(=O)NC(N)=S,CC(=O)NC(N)=S,bitter,"Bitter, Bitterness",chemtastes_db,0,CC(=O)NC(N)=S,IPCRBOOJBPETMF-UHFFFAOYSA-N,0
892,CCN1CC2(COC)C(O)CC(OC)C34C5CC6(O)C(O)C5C(O)(C(O)C6OC)C(C(OC)C23)C14,CCN1CC2(COC)C(O)CC(OC)C34C5CC6(O)C(O)C5C(O)(C(O)C6OC)C(C(OC)C23)C14,bitter,"Bitter, Bitterness",chemtastes_db,0,CCN1CC2(COC)C(O)CC(OC)C34C5CC6(O)C(O)C5C(O)(C(O)C6OC)C(C(OC)C23)C14,SQMGCPHFHQGPIF-UHFFFAOYSA-N,0
893,O=Cc1ccc2n1CC1(CC(O)C(CO)O1)OC2,O=Cc1ccc2n1CC1(CC(O)C(CO)O1)OC2,bitter,"Bitter, Bitterness",chemtastes_db,0,O=Cc1ccc2n1CC1(CC(O)C(CO)O1)OC2,XTXCPGDPIWDLPP-UHFFFAOYSA-N,0
894,CCC(C)C(=O)C1C(=O)C(=O)C(CC=C(C)C)(CC=C(C)C)C1=O,CCC(C)C(=O)C1C(=O)C(=O)C(CC=C(C)C)(CC=C(C)C)C1=O,bitter,"Bitter, Bitterness",chemtastes_db,0,CCC(C)C(=O)C1C(=O)C(=O)C(CC=C(C)C)(CC=C(C)C)C1=O,GDCZKZRPSCZJKH-UHFFFAOYSA-N,0
895,CCC(C)C(=O)C1=C(O)C(O)(CC=C(C)C)C(O)(C(=O)CC=C(C)C)C1=O,CCC(C)C(=O)C1=C(O)C(O)(CC=C(C)C)C(O)(C(=O)CC=C(C)C)C1=O,bitter,"Bitter, Bitterness",chemtastes_db,0,CCC(C)C(=O)C1C(=O)C(O)(CC=C(C)C)C(O)(C(=O)C=CC(C)C)C1=O,ROSOOEOMPDKALV-UHFFFAOYSA-N,0
896,CCC(C)C(=O)C1=C(O)C(CC=C(C)C)=C(O)C(O)(CC=C(C)C)C1=O,CCC(C)C(=O)C1=C(O)C(CC=C(C)C)=C(O)C(O)(CC=C(C)C)C1=O,bitter,"Bitter, Bitterness",chemtastes_db,0,CCC(C)C(=O)C1C(=O)C(CC=C(C)C)C(=O)C(O)(CC=C(C)C)C1=O,CFRJFTPTDARZKT-UHFFFAOYSA-N,0
897,CCC(C)C(=O)C1=C(O)C(CC=C(C)C)=C(O)C(CC=C(C)C)(CC=C(C)C)C1=O,CCC(C)C(=O)C1=C(O)C(CC=C(C)C)=C(O)C(CC=C(C)C)(CC=C(C)C)C1=O,bitter,"Bitter, Bitterness",chemtastes_db,0,CCC(C)C(=O)C1C(=O)C(CC=C(C)C)C(=O)C(CC=C(C)C)(CC=C(C)C)C1=O,VYFRWSWBHXYENE-UHFFFAOYSA-N,0
898,CC=C(C)C(=O)OC1CC2C(CC=C3CC(O)CCC32C)C2(O)CCC(C(C)=O)C12C,CC=C(C)C(=O)OC1CC2C(CC=C3CC(O)CCC32C)C2(O)CCC(C(C)=O)C12C,bitter,"Bitter, Bitterness",chemtastes_db,0,CC=C(C)C(=O)OC1CC2C(CC=C3CC(O)CCC32C)C2(O)CCC(C(C)=O)C12C,ATLKEQLPGRQWQA-UHFFFAOYSA-N,0
899,C=CCC1(CC=C)C(=O)NC(=O)NC1=O,C=CCC1(CC=C)C(=O)NC(=O)NC1=O,bitter,"Slightly bitter, Bitterness",chemtastes_db,0,C=CCC1(CC=C)C(=O)NC(=O)NC1=O,FDQGNLOWMMVRQL-UHFFFAOYSA-N,0
900,O=C1c2c(O)cccc2C(C2OC(CO)C(O)C(O)C2O)c2cc(CO)cc(O)c21,O=C1c2c(O)cccc2C(C2OC(CO)C(O)C(O)C2O)c2cc(CO)cc(O)c21,bitter,"Bitter, Bitterness",chemtastes_db,0,OCc1cc(O)c2c(O)c3c(O)cccc3c(C3OC(CO)C(O)C(O)C3O)c2c1,UBCKYWKJKPMKAA-UHFFFAOYSA-N,0
901,CC(C)(O)Cc1ccccc1,CC(C)(O)Cc1ccccc1,bitter,"Bitter, Bitterness",chemtastes_db,0,CC(C)(O)Cc1ccccc1,RIWRBSMFKVOJMN-UHFFFAOYSA-N,0
902,NC(CCC(=O)O)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,NC(CCC(=O)O)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,bitter,"Bitter, Bitterness",chemtastes_db,0,NC(CCC(=O)O)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,LLEUXCDZPQOJMY-UHFFFAOYSA-N,0
903,NC(CCC(=O)O)C(=O)NC(Cc1ccc(O)cc1)C(=O)O,NC(CCC(=O)O)C(=O)NC(Cc1ccc(O)cc1)C(=O)O,bitter,"Bitter, Bitterness",chemtastes_db,0,NC(CCC(=O)O)C(=O)NC(Cc1ccc(O)cc1)C(=O)O,YSWHPLCDIMUKFE-UHFFFAOYSA-N,0
904,CC1=CCC(C(C)(C)OC(=O)c2ccccc2N)CC1,CC1=CCC(C(C)(C)OC(=O)c2ccccc2N)CC1,bitter,"Bitter, Bitterness",chemtastes_db,0,CC1=CCC(C(C)(C)OC(=O)c2ccccc2N)CC1,UHUIKPAIJHOKNF-UHFFFAOYSA-N,0
905,O=C1CCCc2ccccc21,O=C1CCCc2ccccc21,bitter,"Bitter, Bitterness",chemtastes_db,0,O=C1CCCc2ccccc21,XHLHPRDBBAGVEG-UHFFFAOYSA-N,0
906,C=CC1C(OC2OC(CO)C(O)C(O)C2OC(=O)c2c(O)cc(O)cc2-c2cccc(O)c2)OC=C2C(=O)OCCC21,C=CC1C(OC2OC(CO)C(O)C(O)C2OC(=O)c2c(O)cc(O)cc2-c2cccc(O)c2)OC=C2C(=O)OCCC21,bitter,"Bitter, Bitterness",chemtastes_db,0,C=CC1C(OC2OC(CO)C(O)C(O)C2OC(=O)c2c(O)cc(O)cc2-c2cccc(O)c2)OC=C2C(=O)OCCC21,DBOVHQOUSDWAPQ-UHFFFAOYSA-N,0
907,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,bitter,"Slightly bitter, Bitterness",chemtastes_db,0,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,VIROVYVQCGLCII-UHFFFAOYSA-N,0
908,C=C1CCC2C(C)(CO)C(O)CCC2(C)C1CC=C1C(=O)OCC1O,C=C1CCC2C(C)(CO)C(O)CCC2(C)C1CC=C1C(=O)OCC1O,bitter,"Bitter, Bitterness",chemtastes_db,0,C=C1CCC2C(C)(CO)C(O)CCC2(C)C1CC=C1C(=O)OCC1O,BOJKULTULYSRAS-UHFFFAOYSA-N,0
909,CC12CCC3C(CCC4CC(O)CCC43C)C1CCC2=O,CC12CCC3C(CCC4CC(O)CCC43C)C1CCC2=O,bitter,"Bitter, Bitterness",chemtastes_db,0,CC12CCC3C(CCC4CC(O)CCC43C)C1CCC2=O,QGXBDMJGAMFCBF-UHFFFAOYSA-N,0
910,COc1ccc(-c2cc(=S)ss2)cc1,COc1ccc(-c2cc(=S)ss2)cc1,bitter,"Very bitter, Bitterness",chemtastes_db,0,COc1ccc(-c2cc(=S)ss2)cc1,KYLIZBIRMBGUOP-UHFFFAOYSA-N,0
